datetime,discharge,gauge_height,water_velocity
8/28/12,57853.02083,12.04166667,0.1875
8/29/12,267096.0417,13.21875,1.135416667
8/30/12,330177.0833,9.375,1.229166667
8/31/12,248437.5,8.3125,1
9/1/12,234177.0833,7.989583333,1
9/2/12,210968.75,7.65625,0.78125
9/3/12,164687.5,7.90625,0.427083333
9/4/12,161638.5417,7.5,0.4375
9/5/12,197218.75,7.447916667,0.822916667
9/6/12,185916.6667,7.53125,0.770833333
9/7/12,176875,7.677083333,0.8125
9/8/12,193687.5,7.645833333,0.71875
9/9/12,195437.5,7.71875,0.708333333
9/10/12,185927.0833,7.635416667,0.708333333
9/11/12,188937.5,7.645833333,0.770833333
9/12/12,178395.8333,7.947916667,0.645833333
9/13/12,192354.1667,8.03125,0.84375
9/14/12,188229.1667,8.229166667,0.75
9/15/12,197750,8,0.822916667
9/16/12,180864.5833,8,0.625
9/17/12,182885.4167,8.010416667,0.770833333
9/18/12,204906.25,7.666666667,0.802083333
9/19/12,192875,7.59375,0.697916667
9/20/12,191125,7.458333333,0.760416667
9/21/12,175468.75,7.510416667,0.604166667
9/22/12,188721.875,7.4375,0.71875
9/23/12,180786.4583,7.479166667,0.65625
9/24/12,174197.9167,7.395833333,0.614583333
9/25/12,164104.1667,7.40625,0.53125
9/26/12,162153.125,7.395833333,0.364583333
9/27/12,159687.5,7.322916667,0.447916667
9/28/12,163229.1667,7.458333333,0.5
9/29/12,172406.25,7.416666667,0.604166667
9/30/12,165531.25,7.739583333,0.583333333
10/1/12,236541.6667,7.427083333,1
10/2/12,203572.9167,7.354166667,0.833333333
10/3/12,199364.5833,7.447916667,0.947916667
10/4/12,218093.75,7.427083333,1
10/5/12,213593.75,7.520833333,1
10/6/12,208687.5,7.5,0.96875
10/7/12,239656.25,7.583333333,0.958333333
10/8/12,228604.1667,7.625,1
10/9/12,220166.6667,7.520833333,1
10/10/12,206510.4167,7.427083333,1
10/11/12,194947.9167,7,0.9375
10/12/12,180572.9167,7.145833333,0.84375
10/13/12,171583.3333,7.239583333,0.635416667
10/14/12,165020.8333,7.302083333,0.416666667
10/15/12,169458.3333,7.354166667,0.46875
10/16/12,163682.2917,7.604166667,0.46875
10/17/12,169633.3333,7.614583333,0.479166667
10/18/12,183239.5833,7.708333333,0.53125
10/19/12,198321.875,7.65625,0.645833333
10/20/12,179806.25,7.489583333,0.635416667
10/21/12,175760.4167,7.489583333,0.666666667
10/22/12,171916.6667,7.572916667,0.65625
10/23/12,164906.25,7.833333333,0.677083333
10/24/12,165489.5833,7.989583333,0.5
10/25/12,171135.4167,8,0.614583333
10/26/12,182614.5833,7.927083333,0.666666667
10/27/12,224145.8333,7.364583333,0.989583333
10/28/12,215812.5,7.239583333,0.979166667
10/29/12,208645.8333,7.114583333,0.833333333
10/30/12,187538.5417,7.125,0.614583333
10/31/12,168552.0833,6.833333333,0.53125
11/1/12,163087.5,7.166666667,0.458333333
11/2/12,164285.4167,7.385416667,0.46875
11/3/12,167666.6667,7.40625,0.5
11/4/12,168425,7.385416667,0.520833333
11/5/12,166437.5,7.416666667,0.53125
11/6/12,198604.1667,7.395833333,0.78125
11/7/12,205302.0833,7.21875,0.916666667
11/8/12,180822.9167,7.229166667,0.739583333
11/9/12,179197.9167,7,0.864583333
11/10/12,172156.25,7.333333333,0.604166667
11/11/12,173375,8.052083333,0.46875
11/12/12,240729.1667,7.916666667,0.989583333
11/13/12,250145.8333,8.145833333,1
11/14/12,257885.4167,7.833333333,1.020833333
11/15/12,241343.75,7.541666667,0.947916667
11/16/12,233718.75,7.53125,0.895833333
11/17/12,222791.6667,7.489583333,0.916666667
11/18/12,213614.5833,7.416666667,0.833333333
11/19/12,199156.25,7.364583333,0.864583333
11/20/12,196385.4167,7.291666667,0.864583333
11/21/12,183020.8333,7,0.90625
11/22/12,181989.5833,7.0625,0.8125
11/23/12,183833.3333,7.291666667,0.739583333
11/24/12,189725,7.322916667,0.666666667
11/25/12,178830.2083,7.5,0.53125
11/26/12,181947.9167,7.625,0.572916667
11/27/12,196197.9167,7.625,0.729166667
11/28/12,203812.5,7.447916667,0.697916667
11/29/12,185531.25,7.458333333,0.572916667
11/30/12,180281.25,7.395833333,0.53125
12/1/12,176375,7.4375,0.5
12/2/12,174364.5833,7.385416667,0.520833333
12/3/12,156595.8333,7.416666667,0.4375
12/4/12,161383.3333,7.46875,0.489583333
12/5/12,169114.5833,7.364583333,0.489583333
12/6/12,151614.5833,7.489583333,0.25
12/7/12,142287.5,7.375,0.145833333
12/8/12,145579.1667,7.375,0.15625
12/9/12,151250,7.458333333,0.395833333
12/10/12,173020.8333,7.4375,0.572916667
12/11/12,184275,7.15625,0.59375
12/12/12,199040.625,7.010416667,0.635416667
12/13/12,178764.5833,6.927083333,0.520833333
12/14/12,176953.125,6.927083333,0.510416667
12/15/12,180028.125,7.135416667,0.552083333
12/16/12,183446.875,7.395833333,0.645833333
12/17/12,195989.5833,7.427083333,0.71875
12/18/12,222052.0833,7.25,1
12/19/12,229906.25,7.5,1
12/20/12,298083.3333,7.729166667,1.302083333
12/21/12,325604.1667,7.03125,1.458333333
12/22/12,309197.9167,7.28125,1.125
12/23/12,309093.75,7.427083333,1.229166667
12/24/12,329239.5833,7.71875,1.447916667
12/25/12,326677.0833,8.354166667,1.510416667
12/26/12,391072.9167,7.75,2
12/27/12,356791.6667,7.84375,1.802083333
12/28/12,363020.8333,8.34375,1.864583333
12/29/12,420364.5833,8.197916667,2
12/30/12,386302.0833,8,2
12/31/12,381666.6667,8.010416667,1.96875
1/1/13,419937.5,8.541666667,2
1/2/13,468322.9167,8.71875,2
1/3/13,496708.3333,9,2.291666667
1/4/13,478145.8333,9,2.25
1/5/13,464041.6667,9,2
1/6/13,492250,9,2.270833333
1/7/13,497604.1667,9,2.260416667
1/8/13,484614.5833,9.208333333,2.166666667
1/9/13,478166.6667,9.364583333,2.135416667
1/10/13,477656.25,9.4375,2.03125
1/11/13,490281.25,9.864583333,2.052083333
1/12/13,487989.5833,10,2.083333333
1/13/13,488364.5833,10,2.177083333
1/14/13,534354.1667,9.989583333,2.75
1/15/13,520104.1667,9.989583333,2.625
1/16/13,516270.8333,10,2.572916667
1/17/13,545895.8333,9.572916667,2.96875
1/18/13,531531.25,9.875,2.739583333
1/19/13,564729.1667,10,2.979166667
1/20/13,612854.1667,10.36458333,3
1/21/13,661812.5,10.90625,3.020833333
1/22/13,691604.1667,11.25,3.229166667
1/23/13,711989.5833,11.63541667,3.447916667
1/24/13,732604.1667,12,3.75
1/25/13,750531.25,12.13541667,3.927083333
1/26/13,770833.3333,12.48958333,3.989583333
1/27/13,763750,13,3.947916667
1/28/13,761500,13,3.989583333
1/29/13,760781.25,13.08333333,3.96875
1/30/13,818656.25,13.79166667,3.979166667
1/31/13,810385.4167,13,4
2/1/13,770562.5,13,3.916666667
2/2/13,742479.1667,13.19791667,3.59375
2/3/13,746239.5833,13,3.59375
2/4/13,699708.3333,13,3.1875
2/5/13,673083.3333,13,3
2/6/13,637572.9167,12.57291667,3
2/7/13,639239.5833,12.48958333,3
2/8/13,639395.8333,12.08333333,3
2/9/13,603989.5833,12,3
2/10/13,600458.3333,12,3
2/11/13,633156.25,12,3
2/12/13,670750,12.96875,3.020833333
2/13/13,728708.3333,13,3.53125
2/14/13,725791.6667,13,3.385416667
2/15/13,739968.75,13,3.552083333
2/16/13,779739.5833,13,3.916666667
2/17/13,721395.8333,13,3.28125
2/18/13,701260.4167,13.38541667,3.072916667
2/19/13,733156.25,13.0625,3.40625
2/20/13,666750,13,3
2/21/13,636687.5,13,3
2/22/13,641406.25,12.76041667,3
2/23/13,648281.25,12.47916667,3
2/24/13,616572.9167,12.125,3
2/25/13,589083.3333,12.20833333,2.979166667
2/26/13,633062.5,12.07291667,3
2/27/13,586510.4167,11.21875,3
2/28/13,587177.0833,11,3
3/1/13,568354.1667,11,2.989583333
3/2/13,552958.3333,10.96875,2.958333333
3/3/13,535822.9167,10.22916667,2.625
3/4/13,491677.0833,10.29166667,2
3/5/13,498229.1667,10,2.041666667
3/6/13,493020.8333,10,2.166666667
3/7/13,463010.4167,9.979166667,2.03125
3/8/13,455156.25,9.666666667,2
3/9/13,447458.3333,9.989583333,2
3/10/13,445968.75,10,2
3/11/13,486489.5833,10,2.010416667
3/12/13,483510.4167,10.35416667,2.020833333
3/13/13,491937.5,10,2.052083333
3/14/13,477479.1667,10.01041667,2
3/15/13,475791.6667,10,2
3/16/13,487572.9167,10.01041667,2.083333333
3/17/13,486302.0833,10.51041667,2.010416667
3/18/13,507052.0833,10.78125,2.104166667
3/19/13,532260.4167,11,2.5
3/20/13,573166.6667,11.4375,2.979166667
3/21/13,571541.6667,11.52083333,2.947916667
3/22/13,597010.4167,12,3
3/23/13,625000,12.16666667,3
3/24/13,711250,12.13541667,3.34375
3/25/13,729531.25,12.125,3.645833333
3/26/13,728375,12.98958333,3.583333333
3/27/13,708500,13,3.166666667
3/28/13,710635.4167,13,3.177083333
3/29/13,719635.4167,13.45833333,3.302083333
3/30/13,739572.9167,13.63541667,3.5
3/31/13,732333.3333,13.69791667,3.395833333
4/1/13,731500,13.8125,3.385416667
4/2/13,702364.5833,13.76041667,3.145833333
4/3/13,695239.5833,14.09375,3.052083333
4/4/13,722541.6667,14,3.197916667
4/5/13,692791.6667,13.08333333,3.166666667
4/6/13,629875,13,3
4/7/13,601718.75,12.90625,3
4/8/13,574354.1667,12.32291667,2.979166667
4/9/13,540666.6667,12,2.479166667
4/10/13,520406.25,12,2.104166667
4/11/13,525250,11.82291667,2.333333333
4/12/13,508000,11,2.1875
4/13/13,486552.0833,11,2.020833333
4/14/13,504802.0833,11.28125,2.197916667
4/15/13,506302.0833,11,2.114583333
4/16/13,497208.3333,11,2.03125
4/17/13,502864.5833,11,2.072916667
4/18/13,503468.75,11.20833333,2.052083333
4/19/13,550520.8333,11,2.75
4/20/13,524364.5833,11.02083333,2.322916667
4/21/13,543666.6667,11.5625,2.71875
4/22/13,575239.5833,12,2.958333333
4/23/13,593163.0435,12,3
4/24/13,653145.8333,12.77083333,3.052083333
4/25/13,684072.9167,13,3.020833333
4/26/13,679052.0833,13.39583333,3.020833333
4/27/13,702833.3333,13.76041667,3.072916667
4/28/13,727427.0833,13.96875,3.322916667
4/29/13,733989.5833,14.38541667,3.375
4/30/13,748656.25,14.57291667,3.510416667
5/1/13,767197.9167,15,3.572916667
5/2/13,802427.0833,15,3.791666667
5/3/13,871770.8333,15,4.010416667
5/4/13,858968.75,15,4.010416667
5/5/13,905781.25,15,4.208333333
5/6/13,891708.3333,15,4.052083333
5/7/13,883468.75,15,4.083333333
5/8/13,886625,15,4.083333333
5/9/13,880770.8333,15,4.03125
5/10/13,921562.5,15.01041667,4.364583333
5/11/13,920833.3333,15.11458333,4.260416667
5/12/13,953843.75,15.04166667,4.59375
5/13/13,928447.9167,15.23958333,4.375
5/14/13,908260.4167,15,4.083333333
5/15/13,914479.1667,15,4.145833333
5/16/13,920760.4167,15,4.208333333
5/17/13,909885.4167,15,4.03125
5/18/13,917395.8333,15,4.104166667
5/19/13,917479.1667,15,4.166666667
5/20/13,910072.9167,15.23958333,4.020833333
5/21/13,914304.3478,15.59782609,4.076086957
5/22/13,944500,15.75,4.25
5/23/13,951010.4167,15.8125,4.46875
5/24/13,952229.1667,15.75,4.5
5/25/13,924608.6957,15.81521739,4.260869565
5/29/13,892750,16,4
5/30/13,879531.25,16,4.010416667
5/31/13,864427.0833,16,4
6/1/13,850822.9167,15.64583333,4.010416667
6/2/13,859322.9167,15,4.010416667
6/3/13,837562.5,15,3.979166667
6/4/13,814479.1667,15,3.979166667
6/5/13,780312.5,14.98958333,3.739583333
6/6/13,782104.1667,14.89583333,3.822916667
6/7/13,770114.5833,14.73958333,3.802083333
6/8/13,733416.6667,14.47916667,3.3125
6/9/13,729072.9167,14.44791667,3.15625
6/10/13,726593.75,14.39583333,3.208333333
6/11/13,728854.1667,14.29166667,3.291666667
6/12/13,737760.4167,14.40625,3.302083333
6/13/13,768604.1667,14.29166667,3.760416667
6/14/13,786166.6667,14.58333333,3.895833333
6/15/13,744656.25,14.95833333,3.395833333
6/16/13,768989.5833,15,3.6875
6/17/13,765156.25,15,3.6875
6/18/13,791229.1667,15,3.895833333
6/19/13,794718.75,15,3.84375
6/20/13,790802.0833,14.80208333,3.875
6/21/13,783906.25,14.80208333,3.833333333
6/22/13,775552.0833,14.78125,3.8125
6/23/13,762020.8333,14.80208333,3.635416667
6/24/13,764041.6667,14.67708333,3.614583333
6/25/13,749677.0833,14.60416667,3.46875
6/26/13,748895.8333,14.63541667,3.520833333
6/27/13,749927.0833,14.5625,3.479166667
6/28/13,757062.5,14.35416667,3.541666667
6/29/13,755125,14.29166667,3.572916667
6/30/13,735645.8333,14.33333333,3.333333333
7/1/13,713479.1667,14.15625,3.114583333
7/2/13,682666.6667,14,3
7/3/13,653833.3333,14,3
7/4/13,638843.75,13.8125,3
7/5/13,612760.4167,13.5625,3
7/6/13,596822.9167,13,2.989583333
7/7/13,582385.4167,12.89583333,2.927083333
7/8/13,565218.75,12.375,2.8125
7/9/13,554739.5833,12,2.729166667
7/10/13,551750,11.98958333,2.78125
7/11/13,562260.4167,11.8125,2.822916667
7/12/13,556395.8333,11.78125,2.760416667
7/13/13,556072.9167,12,2.802083333
7/14/13,551541.6667,12,2.802083333
7/15/13,568562.5,12,2.958333333
7/16/13,575958.3333,12.39583333,2.979166667
7/17/13,586395.8333,13,2.989583333
7/18/13,603822.9167,13,3
7/19/13,608000,13,3
7/20/13,620312.5,13,3
7/21/13,634354.1667,13,3
7/22/13,634489.5833,13.08333333,3
7/23/13,644520.8333,13,3
7/24/13,650656.25,13,3
7/25/13,649906.25,13,3
7/26/13,636125,13,3
7/27/13,623604.1667,13,3
7/28/13,617812.5,12.5625,3
7/29/13,584479.1667,12,2.958333333
7/30/13,557086.9565,11.66304348,2.858695652
7/31/13,529315.2174,11,2.489130435
8/1/13,515343.75,10.61458333,2.364583333
8/2/13,493406.25,10,2.052083333
8/3/13,498656.25,9.895833333,2.21875
8/4/13,486802.0833,9.53125,2.0625
8/5/13,466854.1667,9.197916667,2.010416667
8/6/13,441645.8333,9,2
8/7/13,422729.1667,9,1.989583333
8/8/13,384822.9167,9,1.958333333
8/9/13,360760.4167,9,1.770833333
8/10/13,341625,9,1.5625
8/11/13,332281.25,8.552083333,1.395833333
8/12/13,321875,8.479166667,1.229166667
8/13/13,338635.4167,8.291666667,1.520833333
8/14/13,337343.75,8.322916667,1.5
8/15/13,329802.0833,8.375,1.3125
8/16/13,333958.3333,8.59375,1.427083333
8/17/13,349156.25,9,1.520833333
8/18/13,392447.9167,9.427083333,1.96875
8/19/13,413854.1667,9.479166667,2
8/20/13,435229.1667,9.822916667,2
8/21/13,463479.1667,10,2.020833333
8/22/13,462875,10,2.010416667
8/23/13,460000,10,2.010416667
8/24/13,458416.6667,10,2
8/25/13,460885.4167,10,2
8/26/13,442302.0833,10,2
8/27/13,424781.25,9.770833333,2
8/28/13,409937.5,9.541666667,2
8/29/13,388979.1667,9.25,1.979166667
8/30/13,376885.4167,9,2
8/31/13,364093.75,8.791666667,1.864583333
9/1/13,351541.6667,8.71875,1.75
9/2/13,348729.1667,8.416666667,1.75
9/3/13,323697.9167,8.322916667,1.333333333
9/4/13,310500,8.083333333,1.104166667
9/5/13,299187.5,8,1.020833333
9/6/13,290770.8333,8,1.010416667
9/7/13,287281.25,8,1
9/8/13,273479.1667,8,1
9/9/13,266947.9167,8,1
9/10/13,261458.3333,8,1
9/11/13,265625,8.166666667,1
9/12/13,265406.25,8.260416667,1
9/13/13,257687.5,8.302083333,1
9/14/13,249364.5833,8.197916667,1
9/15/13,242645.8333,7.885416667,1
9/16/13,230312.5,8,1
9/17/13,229260.4167,8,1
9/18/13,200281.25,8.239583333,0.791666667
9/19/13,212041.6667,8.229166667,0.90625
9/20/13,213520.8333,8,0.9375
9/21/13,229906.25,8,1
9/22/13,217697.9167,8.09375,0.989583333
9/23/13,211656.25,8.291666667,0.96875
9/24/13,205197.9167,8.229166667,0.96875
9/25/13,211739.5833,8.135416667,1
9/26/13,216312.5,7.9375,0.979166667
9/27/13,203437.5,8,0.96875
9/28/13,199281.25,8,0.885416667
9/29/13,211062.5,8,0.979166667
9/30/13,197427.0833,8,0.864583333
10/1/13,204197.9167,8,1
10/2/13,202822.9167,8,1
10/3/13,202802.0833,8,0.989583333
10/4/13,211677.0833,8.166666667,0.989583333
10/5/13,205604.1667,8.302083333,1
10/6/13,237104.1667,8.239583333,1
10/7/13,249510.4167,8.041666667,1
10/8/13,224979.1667,7.927083333,0.989583333
10/9/13,216781.25,7.583333333,0.96875
10/10/13,206562.5,7.59375,0.822916667
10/11/13,208208.3333,7.59375,0.84375
10/12/13,207364.5833,7.5625,0.947916667
10/13/13,206687.5,7.572916667,0.895833333
10/14/13,207333.3333,7.979166667,0.979166667
10/15/13,234156.25,8,1
10/16/13,255718.75,8,1
10/17/13,282229.1667,8.03125,1
10/18/13,273979.1667,8.260416667,1
10/19/13,278104.1667,8.34375,1.041666667
10/20/13,258406.25,8.34375,1
10/21/13,237500,8.291666667,1
10/22/13,240604.1667,8.270833333,1
10/23/13,243125,7.875,0.989583333
10/24/13,215718.75,7.604166667,1
10/25/13,210593.75,7.520833333,0.989583333
10/26/13,197802.0833,7.510416667,0.958333333
10/27/13,186072.9167,7.604166667,0.885416667
10/28/13,183843.75,7.75,0.822916667
10/29/13,180281.25,8,0.90625
10/30/13,172656.25,8,0.6875
10/31/13,157885.4167,8.03125,0.239583333
11/1/13,194177.0833,8,0.666666667
11/2/13,226114.5833,8,1
11/3/13,220239.5833,7.885416667,0.885416667
11/4/13,230802.0833,7.802083333,0.791666667
11/5/13,223510.4167,8.489583333,0.875
11/6/13,244041.6667,8.364583333,0.989583333
11/7/13,284104.1667,7.916666667,1.177083333
11/8/13,248583.3333,8.34375,1
11/9/13,241718.75,7.645833333,1
11/10/13,237500,7.75,1
11/11/13,234718.75,8,1
11/12/13,264562.5,8,1.03125
11/13/13,261927.0833,8.1875,1
11/14/13,260375,8.145833333,1
11/15/13,262802.0833,8.375,1
11/16/13,250677.0833,8.447916667,1
11/17/13,244572.9167,8.479166667,1
11/18/13,253187.5,8.354166667,1
11/19/13,255468.75,8.40625,1
11/20/13,249697.9167,8.395833333,1
11/21/13,248072.9167,8.260416667,1
11/22/13,240510.4167,8.197916667,1
11/23/13,245562.5,7.760416667,1
11/24/13,240333.3333,8.333333333,1
11/25/13,234958.3333,8.354166667,1
11/26/13,297135.4167,8.604166667,1.041666667
11/27/13,340312.5,8.041666667,1.552083333
11/28/13,341520.8333,8,1.614583333
11/29/13,353875,8.197916667,1.770833333
11/30/13,368593.75,8.552083333,1.96875
12/1/13,381666.6667,8.552083333,1.958333333
12/2/13,362052.0833,8.604166667,1.65625
12/3/13,368010.4167,8.65625,1.885416667
12/4/13,346854.1667,8.520833333,1.552083333
12/5/13,328572.9167,8.447916667,1.40625
12/6/13,330322.9167,8.40625,1.40625
12/7/13,343812.5,8.25,1.677083333
12/8/13,315729.1667,8,1.114583333
12/9/13,331729.1667,8,1.322916667
12/10/13,354083.3333,8.041666667,1.708333333
12/11/13,344208.3333,8.020833333,1.697916667
12/12/13,335593.75,8,1.5625
12/13/13,329322.9167,8.197916667,1.322916667
12/14/13,337375,8.34375,1.489583333
12/15/13,359843.75,8.260416667,1.760416667
12/16/13,343822.9167,8.260416667,1.59375
12/17/13,371270.8333,8.416666667,1.854166667
12/18/13,403822.9167,8.739583333,2
12/19/13,433041.6667,9.25,2
12/20/13,458364.5833,9.770833333,2
12/21/13,477000,10.22916667,2
12/22/13,542875,10.51041667,2.739583333
12/23/13,599968.75,10.20833333,2.989583333
12/24/13,594156.25,10,3
12/25/13,598114.5833,10,3
12/26/13,617729.1667,10.23958333,3
12/27/13,625541.6667,10.75,3
12/28/13,654250,11.14583333,3.010416667
12/29/13,665437.5,11.39583333,3.072916667
12/30/13,678229.1667,11.69791667,3.041666667
12/31/13,709583.3333,12.07291667,3.3125
1/1/14,697427.0833,12.34375,3.21875
1/2/14,749750,12.46875,3.739583333
1/3/14,728604.1667,12.89583333,3.479166667
1/4/14,725343.75,13,3.385416667
1/5/14,739489.5833,13,3.479166667
1/6/14,791208.3333,13,4
1/7/14,742333.3333,13,3.666666667
1/8/14,708385.4167,13,3.208333333
1/9/14,711229.1667,13.10416667,3.135416667
1/10/14,693760.4167,13.28125,3.041666667
1/11/14,728791.6667,13.15625,3.46875
1/12/14,687552.0833,13,3.145833333
1/13/14,656208.3333,13,3
1/14/14,655552.0833,12.76041667,3
1/15/14,656260.4167,12.20833333,3
1/16/14,583833.3333,12,3
1/17/14,606760.4167,11.60416667,3
1/18/14,560354.1667,11.14583333,2.958333333
1/19/14,562447.9167,11,2.854166667
1/20/14,532135.4167,11,2.552083333
1/21/14,573135.4167,11,2.927083333
1/22/14,545927.0833,11,2.802083333
1/23/14,535750,11,2.510416667
1/24/14,560177.0833,11,2.947916667
1/25/14,571343.75,11.02083333,2.90625
1/26/14,551281.25,11.3125,2.791666667
1/27/14,586187.5,11.47916667,2.989583333
1/28/14,584239.5833,11.52083333,2.947916667
1/29/14,554447.9167,11.21875,2.802083333
1/30/14,518645.8333,10.78125,2.354166667
1/31/14,482635.4167,10.22916667,2.052083333
2/1/14,450541.6667,10,2
2/2/14,426416.6667,9.53125,2
2/3/14,444229.1667,9.052083333,2
2/4/14,389239.5833,9,2
2/5/14,416364.5833,8.958333333,2
2/6/14,392854.1667,8.427083333,2
2/7/14,380843.75,8.364583333,1.989583333
2/8/14,384531.25,8.46875,1.989583333
2/9/14,389979.1667,8.46875,1.989583333
2/10/14,405343.75,8.739583333,2
2/11/14,417416.6667,9.09375,2
2/12/14,469531.25,9.770833333,2.020833333
2/13/14,480854.1667,10,2.09375
2/14/14,482385.4167,10.02083333,2.072916667
2/15/14,522250,10.40625,2.46875
2/16/14,528187.5,11,2.53125
2/17/14,544375,11,2.6875
2/18/14,559531.25,11,2.958333333
2/19/14,563302.0833,11,2.947916667
2/20/14,546197.9167,11,2.84375
2/21/14,569604.1667,11,2.947916667
2/22/14,523729.1667,11,2.40625
2/23/14,512166.6667,10.375,2.28125
2/24/14,501885.4167,10,2.28125
2/25/14,479739.5833,9.729166667,2.09375
2/26/14,488614.5833,9.729166667,2.125
2/27/14,463781.25,9.604166667,2
2/28/14,436281.25,9.5625,2
3/1/14,446447.9167,9.885416667,2
3/2/14,457083.3333,10,2.010416667
3/3/14,525083.3333,10,2.645833333
3/4/14,537822.9167,10.69791667,2.78125
3/5/14,548510.4167,11,2.75
3/6/14,600520.8333,11.30208333,3
3/7/14,606072.9167,11.47916667,2.989583333
3/8/14,608406.25,11.58333333,3
3/9/14,638531.25,11.8125,3.010416667
3/10/14,629218.75,12,2.989583333
3/11/14,624656.25,12,3
3/12/14,651010.4167,12,3
3/13/14,612208.3333,12,3
3/14/14,583229.1667,12,3
3/15/14,568062.5,11.98958333,2.96875
3/16/14,575447.9167,11.97916667,2.958333333
3/17/14,585604.1667,11.13541667,3
3/18/14,547447.9167,11,2.708333333
3/19/14,530531.25,11,2.572916667
3/20/14,529572.9167,11,2.5625
3/21/14,528833.3333,11,2.583333333
3/22/14,525072.9167,11,2.447916667
3/23/14,533760.4167,10.96875,2.625
3/24/14,529135.4167,11,2.46875
3/25/14,548354.1667,11,2.822916667
3/26/14,505197.9167,11,2.135416667
3/27/14,495625,11,2.0625
3/28/14,484375,11,2.03125
3/29/14,537489.5833,11.0625,2.635416667
3/30/14,521718.75,11,2.34375
3/31/14,511395.8333,11,2.1875
4/1/14,515385.4167,11,2.270833333
4/2/14,548947.9167,10.9375,2.864583333
4/3/14,538916.6667,10.6875,2.760416667
4/4/14,532354.1667,10.55208333,2.666666667
4/5/14,514281.25,10.625,2.333333333
4/6/14,499260.4167,10.625,2.145833333
4/7/14,528125,11,2.552083333
4/8/14,547312.5,11,2.770833333
4/9/14,564906.25,11,2.979166667
4/10/14,560958.3333,11,2.958333333
4/11/14,604020.8333,11.42708333,3
4/12/14,665604.1667,12,3.010416667
4/13/14,665677.0833,12.57291667,3
4/14/14,696270.8333,13,3.197916667
4/15/14,773510.4167,13.33333333,3.927083333
4/16/14,745093.75,13.92708333,3.53125
4/17/14,768687.5,14.23958333,3.677083333
4/18/14,802718.75,14.65625,3.947916667
4/19/14,822260.4167,14.6875,4
4/20/14,814927.0833,14.59375,3.96875
4/21/14,817562.5,14.59375,3.989583333
4/22/14,839550.8475,14.83898305,3.991525424
4/23/14,827927.0833,15,4
4/24/14,805687.5,15,3.895833333
4/25/14,805677.0833,14.61458333,3.947916667
4/26/14,771895.8333,14.28125,3.75
4/27/14,729010.4167,14.42708333,3.239583333
4/28/14,718010.4167,14.25,3.083333333
4/29/14,674510.4167,14,3.072916667
4/30/14,686395.8333,13.83333333,3.072916667
5/1/14,646416.6667,13.02083333,3
5/2/14,621760.4167,13,3
5/3/14,589406.25,12.44791667,2.989583333
5/4/14,561510.4167,12,2.760416667
5/5/14,537072.9167,11.98958333,2.479166667
5/6/14,533566.9291,12,2.440944882
5/7/14,547989.5833,12,2.677083333
5/8/14,558468.75,12,2.822916667
5/9/14,586114.5833,12.15625,3
5/10/14,617937.5,13,3
5/11/14,630791.6667,13,3
5/12/14,640406.25,13,3
5/13/14,656760.4167,13.17708333,3
5/14/14,689968.75,13.35416667,3.104166667
5/15/14,695677.0833,13.13541667,3.052083333
5/16/14,663822.9167,13.10416667,3
5/17/14,653197.9167,13,3
5/18/14,640531.25,13,3
5/19/14,627281.25,13,3
5/20/14,617866.6667,13,3
5/21/14,604552.0833,12.94791667,3
5/22/14,595770.8333,12.01041667,3
5/23/14,599718.75,12,3
5/24/14,594385.4167,12,3
5/25/14,597656.25,12,3
5/26/14,598343.75,12.33333333,3
5/27/14,607239.5833,12.46875,3
5/28/14,638666.6667,12.82291667,3
5/29/14,643229.1667,13,3
5/30/14,649218.75,13.07291667,3
5/31/14,657583.3333,13.14583333,3
6/1/14,651458.3333,13.13541667,3
6/2/14,644989.5833,13,3
6/3/14,640760.4167,13,3
6/4/14,621177.0833,13,3
6/5/14,599989.5833,13,3
6/6/14,590708.3333,12.5625,2.989583333
6/7/14,570635.4167,12,2.947916667
6/8/14,551427.0833,11.76041667,2.822916667
6/9/14,534635.4167,11.26041667,2.552083333
6/10/14,531843.75,11,2.46875
6/11/14,530427.0833,10.9375,2.53125
6/12/14,528000,10.92708333,2.541666667
6/13/14,542750,10.92708333,2.71875
6/14/14,541218.75,11.21875,2.6875
6/15/14,553281.25,11.55208333,2.833333333
6/16/14,569500,11.75,2.9375
6/17/14,578737.2881,12,2.966101695
6/18/14,584677.0833,12,3
6/19/14,597739.5833,12,3
6/20/14,620947.9167,12.39583333,3
6/21/14,633812.5,12.96875,3
6/22/14,634635.4167,12.80208333,3
6/23/14,631677.0833,12.77083333,3
6/24/14,628906.25,12.5,3
6/25/14,618875,12,3
6/26/14,594406.25,11.98958333,3
6/27/14,582958.3333,11.85416667,3
6/28/14,563625,11.44791667,2.895833333
6/29/14,545302.0833,11,2.770833333
6/30/14,522031.25,10.92708333,2.427083333
7/1/14,524187.5,10.33333333,2.489583333
7/2/14,517645.8333,10,2.385416667
7/3/14,505885.4167,10,2.15625
7/4/14,499583.3333,10.01041667,2.0625
7/5/14,505572.9167,10.29166667,2.125
7/6/14,508375,10.86458333,2.197916667
7/7/14,512625,11,2.21875
7/8/14,519750,11,2.34375
7/9/14,538791.6667,10.8125,2.666666667
7/10/14,535843.75,10.73958333,2.729166667
7/11/14,536020.8333,10.61458333,2.677083333
7/12/14,541541.6667,10.54166667,2.8125
7/13/14,533875,10.5625,2.697916667
